"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2020","183.16","187.87","187.87","180.44","5.99M","-3.06%"
"03/05/2020","188.95","190.98","191.95","187.65","5.41M","-0.80%"
"03/04/2020","190.47","186.89","190.82","185.45","5.11M","1.98%"
"03/03/2020","186.78","183.58","188.70","183.58","5.80M","2.44%"
"03/02/2020","182.33","183.08","185.67","180.05","6.76M","-0.02%"
"02/28/2020","182.36","187.92","187.92","180.44","9.02M","-4.01%"
"02/27/2020","189.97","195.93","195.93","188.68","5.35M","-3.47%"
"02/26/2020","196.79","197.22","197.51","193.17","5.56M","-0.66%"
"02/25/2020","198.10","201.40","203.86","197.96","4.35M","-1.55%"
"02/24/2020","201.21","204.08","204.08","199.96","4.10M","-1.84%"
"02/21/2020","204.99","204.65","206.04","204.14","3.24M","0.13%"
"02/20/2020","204.73","206.31","206.83","204.54","2.40M","-0.87%"
"02/19/2020","206.53","205.87","207.45","205.87","2.91M","0.58%"
"02/18/2020","205.34","204.69","206.26","204.00","2.87M","0.21%"
"02/17/2020","204.90","206.44","206.66","204.75","2.81M","-0.48%"
"02/14/2020","205.88","202.54","205.95","202.54","3.41M","1.75%"
"02/13/2020","202.33","201.79","203.06","200.91","3.03M","0.40%"
"02/12/2020","201.52","201.85","202.43","200.73","3.35M","-0.05%"
"02/11/2020","201.62","200.36","201.71","200.18","3.22M","0.74%"
"02/10/2020","200.13","197.91","200.13","197.14","2.42M","1.00%"
"02/07/2020","198.14","198.11","199.20","197.37","5.45M","0.08%"
"02/06/2020","197.98","198.09","198.57","197.27","3.39M","0.22%"
"02/05/2020","197.54","197.42","197.59","196.22","3.59M","0.15%"
"02/04/2020","197.25","196.72","197.82","196.37","3.80M","0.44%"
"02/03/2020","196.38","196.26","197.44","196.26","3.49M","0.07%"
"01/31/2020","196.25","196.91","197.14","195.84","3.66M","-0.22%"
"01/30/2020","196.68","197.17","197.20","196.08","3.03M","-0.46%"
"01/29/2020","197.58","195.91","197.78","195.91","3.54M","1.01%"
"01/28/2020","195.61","195.45","196.13","194.74","2.62M","0.16%"
"01/27/2020","195.30","197.92","197.92","195.03","2.64M","-1.73%"
"01/24/2020","198.74","196.70","198.76","196.70","2.78M","1.10%"
"01/23/2020","196.58","196.21","197.11","195.72","2.68M","0.11%"
"01/22/2020","196.37","195.73","196.65","195.23","4.30M","0.39%"
"01/21/2020","195.61","195.02","195.61","193.81","2.06M","0.23%"
"01/20/2020","195.16","195.72","195.72","194.77","1.98M","-0.29%"
"01/17/2020","195.72","194.74","195.87","194.74","3.04M","0.60%"
"01/16/2020","194.55","192.90","194.65","192.90","1.57M","0.88%"
"01/15/2020","192.85","192.59","192.85","191.85","3.50M","0.13%"
"01/14/2020","192.60","192.06","192.98","191.37","2.48M","0.30%"
"01/13/2020","192.03","191.42","192.36","191.20","2.60M","0.33%"
"01/10/2020","191.39","192.04","192.63","191.30","2.30M","-0.22%"
"01/09/2020","191.81","192.74","192.98","191.52","2.91M","-0.28%"
"01/08/2020","192.35","193.88","193.88","191.33","3.81M","-0.91%"
"01/07/2020","194.11","193.54","194.14","193.43","2.56M","0.39%"
"01/06/2020","193.36","194.56","194.56","191.98","2.72M","-0.73%"
"01/03/2020","194.78","193.73","194.78","192.85","2.23M","0.40%"
"01/02/2020","194.00","192.98","194.39","192.98","2.37M","0.50%"
"12/31/2019","193.03","192.51","193.10","192.00","1.06M","0.17%"
"12/30/2019","192.70","193.41","193.41","192.54","1.81M","-0.49%"
"12/27/2019","193.64","191.49","193.64","191.49","1.86M","1.18%"
"12/24/2019","191.39","190.84","191.42","190.73","1.07M","0.25%"
"12/23/2019","190.91","190.30","191.19","190.20","2.02M","0.17%"
"12/20/2019","190.58","189.69","190.68","189.43","5.77M","0.41%"
"12/19/2019","189.80","188.73","189.87","188.73","2.70M","0.67%"
"12/18/2019","188.53","187.97","188.58","187.13","3.06M","0.25%"
"12/17/2019","188.06","189.47","189.53","187.54","4.12M","-0.88%"
"12/16/2019","189.73","188.29","190.11","188.29","3.93M","1.05%"
"12/13/2019","187.75","187.68","190.80","187.56","7.04M","0.86%"
"12/12/2019","186.15","187.74","188.20","186.15","3.14M","-0.89%"
"12/11/2019","187.83","188.84","189.05","186.32","3.33M","-0.61%"
"12/10/2019","188.99","188.66","189.92","187.49","3.03M","0.11%"
"12/09/2019","188.78","188.81","188.92","187.91","2.48M","0.10%"
"12/06/2019","188.60","186.38","188.61","186.12","2.67M","1.32%"
"12/05/2019","186.14","186.02","187.16","185.84","2.62M","0.15%"
"12/04/2019","185.87","185.54","186.14","184.84","3.45M","0.28%"
"12/03/2019","185.35","185.33","186.40","184.83","3.20M","0.15%"
"12/02/2019","185.08","187.77","188.22","184.77","3.48M","-1.47%"
"11/29/2019","187.84","188.39","188.76","187.51","2.90M","-0.29%"
"11/28/2019","188.38","188.28","189.37","188.21","2.68M","0.09%"
"11/27/2019","188.21","188.29","189.23","187.53","3.69M","0.06%"
"11/26/2019","188.09","185.98","188.32","185.90","5.26M","1.11%"
"11/25/2019","186.02","185.09","186.62","185.09","2.42M","0.75%"
"11/22/2019","184.63","184.76","185.24","184.24","2.78M","-0.05%"
"11/21/2019","184.73","186.04","186.11","184.56","2.43M","-0.80%"
"11/20/2019","186.22","187.63","187.79","186.21","3.74M","-0.92%"
"11/19/2019","187.94","188.08","188.58","187.60","2.70M","-0.05%"
"11/18/2019","188.04","185.74","188.04","185.74","2.70M","1.47%"
"11/15/2019","185.31","184.94","185.57","183.61","3.12M","0.33%"
"11/14/2019","184.70","183.75","185.19","183.74","4.60M","0.52%"
"11/13/2019","183.74","182.90","183.81","182.49","3.28M","0.29%"
"11/12/2019","183.20","183.15","183.74","182.54","3.00M","0.02%"
"11/11/2019","183.16","182.60","183.49","181.88","2.38M","0.30%"
"11/08/2019","182.62","183.35","184.15","182.44","2.94M","-0.47%"
"11/07/2019","183.48","184.71","184.91","183.46","2.83M","-0.56%"
"11/06/2019","184.51","184.31","184.56","183.03","2.98M","0.19%"
"11/05/2019","184.16","184.95","185.12","183.65","2.70M","-0.46%"
"11/04/2019","185.01","184.30","185.76","183.84","2.66M","0.57%"
"11/01/2019","183.97","184.92","186.15","183.96","2.20M","-0.31%"
"10/31/2019","184.55","184.59","186.20","184.55","3.43M","0.08%"
"10/30/2019","184.41","183.57","184.41","183.11","2.60M","0.50%"
"10/29/2019","183.50","183.07","183.50","181.75","2.50M","0.25%"
"10/28/2019","183.05","183.01","183.24","182.31","2.10M","0.04%"
"10/25/2019","182.97","183.67","183.91","182.10","2.61M","-0.38%"
"10/24/2019","183.67","185.25","185.54","183.66","2.63M","-0.78%"
"10/23/2019","185.12","184.36","185.18","183.42","2.87M","0.20%"
"10/22/2019","184.75","184.36","185.84","184.08","3.10M","0.17%"
"10/21/2019","184.43","184.93","185.22","183.42","3.77M","-0.43%"
"10/18/2019","185.23","185.42","186.34","184.39","4.09M","-0.05%"
"10/17/2019","185.32","183.73","187.14","183.25","4.34M","0.77%"
"10/16/2019","183.91","184.18","184.48","182.79","3.85M","-0.15%"
"10/15/2019","184.19","181.24","184.70","181.24","4.74M","1.86%"
"10/14/2019","180.82","180.78","180.84","178.91","2.61M","-0.22%"
"10/11/2019","181.21","178.12","181.21","177.92","4.77M","2.08%"
"10/10/2019","177.51","177.69","177.88","176.00","2.88M","-0.08%"
"10/09/2019","177.65","176.31","178.13","176.31","2.27M","0.74%"
"10/08/2019","176.34","178.06","178.62","176.34","2.84M","-0.88%"
"10/07/2019","177.90","176.92","177.90","176.13","2.27M","0.66%"
"10/04/2019","176.74","175.25","176.75","174.75","2.76M","0.97%"
"10/03/2019","175.05","174.23","175.24","174.02","1.86M","0.26%"
"10/02/2019","174.60","177.58","177.96","174.60","3.07M","-1.76%"
"10/01/2019","177.73","178.87","179.08","176.79","2.99M","-0.68%"
"09/30/2019","178.94","177.63","179.49","176.92","3.67M","0.84%"
"09/27/2019","177.45","177.79","178.07","176.83","2.47M","-0.09%"
"09/26/2019","177.61","174.54","177.85","174.54","3.11M","1.74%"
"09/25/2019","174.57","173.95","174.63","173.04","2.13M","0.29%"
"09/24/2019","174.07","173.84","174.46","173.46","2.38M","0.22%"
"09/23/2019","173.69","173.64","173.79","172.21","2.80M","-0.25%"
"09/20/2019","174.13","173.68","174.65","173.39","10.23M","0.45%"
"09/19/2019","173.35","172.64","173.92","172.29","2.86M","0.48%"
"09/18/2019","172.53","170.55","173.03","170.55","3.61M","1.07%"
"09/17/2019","170.70","168.64","170.70","168.42","4.12M","1.22%"
"09/16/2019","168.64","169.58","169.58","168.49","2.90M","-0.68%"
"09/13/2019","169.80","168.74","170.03","168.41","2.81M","0.63%"
"09/12/2019","168.74","169.94","170.75","167.86","3.66M","-0.74%"
"09/11/2019","170.00","167.98","170.01","167.98","3.66M","1.24%"
"09/10/2019","167.92","167.06","168.05","165.91","3.91M","0.55%"
"09/09/2019","167.00","169.14","169.24","166.77","2.57M","-1.27%"
"09/06/2019","169.15","169.09","169.72","168.17","2.53M","0.10%"
"09/05/2019","168.98","170.36","171.10","168.53","3.17M","-0.80%"
"09/04/2019","170.35","169.99","171.85","169.97","2.70M","0.39%"
"09/03/2019","169.68","170.27","170.65","169.09","3.09M","-0.32%"
"09/02/2019","170.23","171.13","171.87","170.01","2.81M","-0.48%"
"08/30/2019","171.05","167.47","171.46","167.40","3.89M","2.17%"
"08/29/2019","167.42","168.29","169.46","167.16","2.99M","-0.63%"
"08/28/2019","168.48","169.05","169.18","167.75","3.06M","-0.44%"
"08/27/2019","169.23","167.25","169.23","167.25","4.87M","1.37%"
"08/26/2019","166.95","167.23","167.23","165.92","752.51K","-0.30%"
"08/23/2019","167.45","167.23","169.01","167.21","3.08M","0.28%"
"08/22/2019","166.98","166.80","167.22","165.61","4.10M","-0.11%"
"08/21/2019","167.17","165.28","167.17","164.34","2.42M","1.20%"
"08/20/2019","165.18","167.70","168.51","165.11","3.00M","-1.34%"
"08/19/2019","167.43","166.48","167.75","166.45","3.06M","0.74%"
"08/16/2019","166.20","164.23","166.36","164.14","2.55M","1.22%"
"08/15/2019","164.19","164.08","165.03","163.17","3.11M","-0.01%"
"08/14/2019","164.21","165.30","165.71","163.60","2.80M","-0.53%"
"08/13/2019","165.08","166.34","166.77","164.91","2.74M","-0.62%"
"08/12/2019","166.11","166.64","168.29","165.60","2.57M","-0.16%"
"08/09/2019","166.38","166.20","166.91","165.64","2.87M","0.23%"
"08/08/2019","165.99","165.66","167.51","165.13","2.98M","0.44%"
"08/07/2019","165.27","164.52","166.11","164.40","2.89M","0.56%"
"08/06/2019","164.35","165.01","166.12","164.35","3.49M","-0.44%"
"08/05/2019","165.07","167.48","167.83","164.56","3.42M","-1.68%"
"08/02/2019","167.89","167.33","169.48","167.15","3.58M","0.09%"
"08/01/2019","167.74","166.40","168.44","166.32","3.11M","0.77%"
"07/31/2019","166.46","168.41","168.41","166.06","4.92M","-1.13%"
"07/30/2019","168.37","170.23","170.93","168.22","2.93M","-1.30%"
"07/29/2019","170.58","169.33","170.86","169.06","3.07M","0.67%"
"07/26/2019","169.44","170.43","170.72","168.96","1.78M","-0.70%"
"07/25/2019","170.64","171.13","172.51","170.01","2.35M","-0.29%"
"07/24/2019","171.14","169.82","172.15","169.82","2.93M","0.75%"
"07/23/2019","169.86","169.06","169.93","167.95","2.50M","0.45%"
"07/22/2019","169.10","169.82","169.97","167.33","3.09M","-0.48%"
"07/19/2019","169.92","170.15","170.50","168.58","2.29M","0.23%"
"07/18/2019","169.53","168.93","169.86","168.40","2.50M","0.27%"
"07/17/2019","169.07","168.10","170.12","167.65","2.03M","0.57%"
"07/16/2019","168.11","169.71","169.73","167.48","3.05M","-1.03%"
"07/15/2019","169.86","169.81","170.86","168.76","1.81M","0.06%"
"07/12/2019","169.76","169.56","170.29","168.90","2.25M","0.15%"
"07/11/2019","169.51","170.50","171.49","169.37","2.48M","-0.36%"
"07/10/2019","170.13","171.82","171.82","169.36","2.23M","-1.04%"
"07/09/2019","171.91","170.63","172.28","170.50","2.33M","0.73%"
"07/08/2019","170.66","170.15","170.94","169.85","2.19M","0.22%"
"07/05/2019","170.28","171.95","173.00","170.12","2.18M","-0.90%"
"07/04/2019","171.82","170.31","172.00","170.31","3.23M","0.93%"
"07/03/2019","170.24","167.47","170.56","167.47","3.26M","1.29%"
"07/02/2019","168.07","167.15","168.23","165.78","2.71M","0.63%"
"07/01/2019","167.02","165.75","168.21","165.75","3.02M","0.74%"
"06/28/2019","165.79","163.42","165.79","163.42","3.41M","1.45%"
"06/27/2019","163.42","164.83","164.98","162.96","3.33M","-1.09%"
"06/26/2019","165.22","167.19","167.19","165.01","2.86M","-1.31%"
"06/25/2019","167.42","167.18","167.63","166.58","3.03M","0.10%"
"06/24/2019","167.26","168.75","169.48","167.22","3.60M","-0.80%"
"06/21/2019","168.61","169.04","169.63","168.01","7.88M","-0.23%"
"06/20/2019","169.00","170.89","171.60","168.98","3.33M","-1.05%"
"06/19/2019","170.80","172.58","172.58","169.74","3.16M","-1.26%"
"06/18/2019","172.98","171.96","174.41","171.41","3.09M","0.49%"
"06/17/2019","172.13","171.97","172.96","171.97","2.50M","0.07%"
"06/14/2019","172.01","172.34","172.36","171.49","2.32M","-0.22%"
"06/13/2019","172.39","170.65","173.29","170.65","2.67M","0.93%"
"06/12/2019","170.81","171.12","171.44","170.08","2.74M","-0.27%"
"06/11/2019","171.28","170.68","171.80","169.70","2.94M","0.40%"
"06/10/2019","170.59","170.02","170.66","170.02","1.18M","0.39%"
"06/07/2019","169.92","170.69","170.74","169.08","3.46M","-0.55%"
"06/06/2019","170.86","174.60","174.79","170.23","3.04M","-2.22%"
"06/05/2019","174.74","172.99","174.74","172.48","2.70M","1.12%"
"06/04/2019","172.80","172.67","174.38","172.46","3.22M","0.12%"
"06/03/2019","172.59","172.51","172.86","171.04","2.74M","0.08%"
"05/31/2019","172.46","171.07","172.65","170.02","3.96M","0.62%"
"05/30/2019","171.40","172.06","172.06","171.29","2.07M","-0.51%"
"05/29/2019","172.27","173.23","173.23","171.96","2.60M","-0.49%"
"05/28/2019","173.12","174.65","175.02","172.88","8.93M","-0.81%"
"05/27/2019","174.54","174.57","175.44","174.32","447.02K","0.13%"
"05/24/2019","174.32","172.75","174.53","172.63","2.52M","0.98%"
"05/23/2019","172.63","174.11","174.22","171.79","3.04M","-0.96%"
"05/22/2019","174.30","175.97","176.01","174.09","3.39M","-1.27%"
"05/21/2019","176.55","175.76","176.58","175.05","3.04M","0.55%"
"05/20/2019","175.59","175.97","177.14","175.15","2.24M","-0.15%"
"05/17/2019","175.86","177.08","177.39","175.52","2.59M","-1.15%"
"05/16/2019","177.90","176.65","177.90","175.96","2.80M","0.72%"
"05/15/2019","176.62","175.62","176.77","175.62","2.74M","0.62%"
"05/14/2019","175.54","175.70","176.32","174.81","3.06M","-0.11%"
"05/13/2019","175.73","175.87","176.06","174.58","2.62M","-0.32%"
"05/10/2019","176.29","175.71","176.38","175.27","2.94M","0.27%"
"05/09/2019","175.82","175.08","176.27","174.35","3.05M","0.38%"
"05/08/2019","175.16","176.52","176.52","175.16","2.65M","-0.91%"
"05/07/2019","176.76","175.01","177.84","175.01","3.63M","1.05%"
"05/06/2019","174.93","175.25","175.25","173.88","582.89K","-0.23%"
"05/03/2019","175.34","176.01","176.19","175.12","2.37M","-0.43%"
"05/02/2019","176.09","174.67","176.51","174.56","2.77M","0.73%"
"05/01/2019","174.82","174.85","174.96","174.74","1.64M","-0.01%"
"04/30/2019","174.83","175.44","175.54","174.71","2.73M","-0.41%"
"04/29/2019","175.55","176.03","176.68","175.38","1.86M","-0.32%"
"04/26/2019","176.11","176.53","176.88","175.01","2.05M","-0.16%"
"04/25/2019","176.40","177.86","178.48","176.27","2.47M","-0.71%"
"04/24/2019","177.66","174.48","177.72","174.13","3.32M","1.81%"
"04/23/2019","174.51","174.21","174.93","173.50","2.81M","0.07%"
"04/18/2019","174.39","173.94","174.85","173.49","2.32M","0.27%"
"04/17/2019","173.92","175.41","175.46","173.09","2.59M","-0.91%"
"04/16/2019","175.52","174.89","175.99","174.57","2.37M","0.33%"
"04/15/2019","174.95","175.38","175.75","174.59","2.11M","-0.28%"
"04/12/2019","175.44","176.49","176.86","175.11","3.21M","-0.68%"
"04/11/2019","176.64","175.96","177.12","175.43","2.22M","0.18%"
"04/10/2019","176.33","173.40","176.66","173.40","3.50M","1.78%"
"04/09/2019","173.24","175.17","175.45","173.24","2.33M","-1.05%"
"04/08/2019","175.08","177.35","177.37","175.08","2.60M","-1.26%"
"04/05/2019","177.32","178.64","178.64","176.93","2.87M","-0.79%"
"04/04/2019","178.73","179.39","179.39","178.07","2.79M","-0.38%"
"04/03/2019","179.41","178.76","179.44","178.35","3.41M","0.54%"
"04/02/2019","178.44","177.98","179.11","177.98","2.71M","0.12%"
"04/01/2019","178.23","177.26","178.30","176.77","2.87M","0.71%"
"03/29/2019","176.97","176.93","178.06","176.14","3.53M","0.09%"
"03/28/2019","176.81","177.74","178.19","176.69","2.86M","-0.68%"
"03/27/2019","178.02","178.06","178.87","176.37","2.82M","-0.44%"
"03/26/2019","178.80","177.25","179.03","177.02","2.31M","1.05%"
"03/25/2019","176.95","177.65","178.14","176.52","2.42M","-0.41%"
"03/22/2019","177.68","178.08","179.00","176.84","2.97M","-0.08%"
"03/21/2019","177.82","176.98","178.05","176.62","2.78M","0.21%"
"03/20/2019","177.45","178.53","179.52","177.45","3.45M","-0.67%"
"03/19/2019","178.64","177.96","178.74","177.68","2.10M","0.36%"
"03/18/2019","178.00","177.50","178.14","177.25","2.76M","0.26%"
"03/15/2019","177.54","176.78","178.04","176.49","7.67M","0.25%"
"03/14/2019","177.09","174.98","177.45","174.94","3.06M","1.17%"
"03/13/2019","175.05","174.79","175.20","173.74","3.23M","0.30%"
"03/12/2019","174.53","174.84","176.25","174.53","2.98M","0.21%"
"03/11/2019","174.16","173.90","174.73","173.21","2.38M","0.24%"
"03/08/2019","173.75","172.06","174.99","171.75","2.93M","0.99%"
"03/07/2019","172.04","170.11","172.45","170.11","2.80M","1.16%"
"03/06/2019","170.07","171.17","171.62","169.83","3.06M","-0.56%"
"03/05/2019","171.03","170.08","171.31","169.90","2.74M","0.52%"
"03/04/2019","170.15","170.54","170.93","169.95","2.25M","-0.07%"
"03/01/2019","170.27","171.01","171.62","170.20","2.95M","-0.33%"
"02/28/2019","170.83","169.90","171.28","169.44","3.88M","0.15%"
"02/27/2019","170.57","171.06","171.06","169.80","2.70M","-0.26%"
"02/26/2019","171.01","169.55","171.24","169.30","2.49M","0.80%"
"02/25/2019","169.66","170.51","170.87","169.58","2.59M","-0.40%"
"02/22/2019","170.34","170.78","170.78","169.68","2.09M","-0.23%"
"02/21/2019","170.74","170.21","171.00","169.87","2.95M","0.35%"
"02/20/2019","170.14","170.87","171.06","169.75","3.14M","-0.52%"
"02/19/2019","171.03","171.33","171.91","170.39","3.72M","-0.29%"
"02/18/2019","171.53","170.73","171.54","170.37","2.25M","0.40%"
"02/15/2019","170.85","170.13","171.13","169.85","3.10M","0.42%"
"02/14/2019","170.13","171.96","172.24","169.90","2.60M","-1.05%"
"02/13/2019","171.93","172.76","172.96","171.63","2.99M","-0.47%"
"02/12/2019","172.75","173.68","173.93","172.61","3.52M","-0.39%"
"02/11/2019","173.42","172.69","173.85","172.69","2.46M","0.69%"
"02/08/2019","172.23","173.33","173.98","171.89","2.34M","-0.66%"
"02/07/2019","173.37","173.41","174.06","173.05","2.48M","-0.17%"
"02/06/2019","173.66","173.51","174.34","173.43","2.26M","0.10%"
"02/05/2019","173.49","173.89","174.08","172.93","2.63M","-0.31%"
"02/04/2019","174.03","173.69","174.33","173.39","2.80M","0.27%"
"02/01/2019","173.57","173.94","174.16","173.00","2.64M","-0.18%"
"01/31/2019","173.89","175.15","175.54","173.18","3.40M","-0.78%"
"01/30/2019","175.25","173.68","175.25","172.72","2.47M","0.75%"
"01/29/2019","173.95","171.71","174.27","171.64","2.94M","1.29%"
"01/28/2019","171.74","170.88","172.02","170.67","2.37M","0.42%"
"01/25/2019","171.02","169.46","171.09","167.90","2.87M","0.66%"
"01/24/2019","169.90","169.43","170.32","169.04","2.38M","0.31%"
"01/23/2019","169.38","167.83","169.55","167.16","2.66M","0.96%"
"01/22/2019","167.77","167.81","169.68","167.55","2.37M","-0.19%"
"01/21/2019","168.09","168.19","168.39","167.42","2.58M","0.04%"
"01/18/2019","168.02","166.69","168.55","166.69","3.24M","1.11%"
"01/17/2019","166.18","165.56","166.61","165.03","2.63M","0.17%"
"01/16/2019","165.90","165.02","166.35","164.98","2.54M","0.80%"
"01/15/2019","164.59","164.87","165.38","163.89","2.64M","0.07%"
"01/14/2019","164.48","163.88","164.74","163.29","2.31M","0.20%"
"01/11/2019","164.15","161.89","164.23","161.79","2.69M","1.44%"
"01/10/2019","161.82","162.16","162.97","161.66","2.43M","-0.27%"
"01/09/2019","162.25","163.18","163.35","161.62","2.72M","-0.44%"
"01/08/2019","162.96","160.47","163.68","160.43","2.61M","1.65%"
"01/07/2019","160.32","160.12","160.47","159.11","2.13M","0.36%"
"01/04/2019","159.75","157.18","159.92","157.18","2.35M","1.96%"
"01/03/2019","156.68","156.02","157.25","155.28","2.30M","0.09%"
"01/02/2019","156.54","156.43","157.02","154.32","2.32M","-0.34%"
"12/31/2018","157.07","156.37","157.20","156.26","686.59K","0.69%"
"12/28/2018","155.99","155.08","156.59","154.74","2.18M","0.74%"
"12/27/2018","154.85","159.03","159.22","154.52","2.81M","-2.67%"
"12/24/2018","159.10","160.01","160.01","158.79","2.62M","-0.57%"
"12/21/2018","160.02","159.84","160.57","158.11","6.90M","-0.33%"
"12/20/2018","160.55","161.34","161.34","159.65","3.12M","-0.81%"
"12/19/2018","161.86","160.88","162.31","160.53","3.48M","0.52%"
"12/18/2018","161.02","161.37","162.13","160.04","3.64M","-0.60%"
"12/17/2018","162.00","163.94","164.10","162.00","3.51M","-1.28%"
"12/14/2018","164.10","163.57","164.46","161.98","3.29M","-0.10%"
"12/13/2018","164.26","165.14","165.31","163.13","2.99M","-0.52%"
"12/12/2018","165.12","162.66","165.56","162.66","3.49M","1.66%"
"12/11/2018","162.42","163.05","163.39","161.95","2.64M","-0.08%"
"12/10/2018","162.55","164.20","164.40","162.55","3.08M","-1.08%"
"12/07/2018","164.32","163.06","166.12","163.06","2.85M","1.06%"
"12/06/2018","162.59","163.98","163.98","161.99","3.64M","-1.10%"
"12/05/2018","164.40","163.03","165.62","162.60","2.72M","0.35%"
"12/04/2018","163.83","163.90","165.44","163.69","3.30M","-0.10%"
"12/03/2018","164.00","167.09","169.34","164.00","3.26M","-1.52%"
"11/30/2018","166.53","167.98","168.03","165.23","12.68M","-0.86%"
"11/29/2018","167.98","169.66","170.11","167.54","3.49M","-1.08%"
"11/28/2018","169.82","170.11","170.98","169.38","3.15M","0.08%"
"11/27/2018","169.69","169.00","170.43","168.98","2.53M","0.30%"
"11/26/2018","169.18","168.26","170.16","168.26","2.29M","0.71%"
"11/23/2018","167.98","166.10","168.23","166.10","2.01M","0.94%"
"11/22/2018","166.41","167.07","167.63","165.49","2.51M","-0.38%"
"11/21/2018","167.05","164.95","167.05","164.73","3.19M","1.48%"
"11/20/2018","164.62","166.85","166.85","164.27","3.35M","-1.54%"
"11/19/2018","167.20","169.07","170.36","167.09","2.85M","-1.11%"
"11/16/2018","169.08","168.89","169.70","166.96","3.29M","-0.02%"
"11/15/2018","169.11","173.21","174.34","168.14","3.45M","-2.26%"
"11/14/2018","173.02","172.23","175.19","171.82","4.33M","0.20%"
"11/13/2018","172.68","171.79","172.88","171.37","2.28M","0.72%"
"11/12/2018","171.44","172.40","172.61","170.03","2.61M","-0.55%"
"11/09/2018","172.38","171.08","172.38","170.62","2.72M","0.60%"
"11/08/2018","171.35","170.76","171.64","170.17","2.71M","0.53%"
"11/07/2018","170.45","168.17","170.71","168.17","2.88M","1.38%"
"11/06/2018","168.13","167.04","168.19","166.90","2.51M","0.87%"
"11/05/2018","166.68","167.50","167.89","166.49","2.12M","-0.50%"
"11/02/2018","167.52","168.67","169.46","167.52","2.68M","-0.42%"
"11/01/2018","168.22","167.42","168.77","167.05","2.60M","0.47%"
"10/31/2018","167.43","167.62","168.38","167.02","3.17M","0.25%"
"10/30/2018","167.02","166.60","167.40","165.52","2.21M","0.34%"
"10/29/2018","166.45","166.20","167.45","166.13","2.29M","0.13%"
"10/26/2018","166.24","165.78","166.89","164.44","2.37M","-0.15%"
"10/25/2018","166.49","165.11","166.50","164.97","2.73M","0.47%"
"10/24/2018","165.71","166.07","167.73","165.71","2.23M","-0.05%"
"10/23/2018","165.79","168.16","168.16","165.29","2.81M","-1.73%"
"10/22/2018","168.71","169.55","170.14","168.13","2.33M","-0.27%"
"10/19/2018","169.16","168.91","169.85","168.42","3.66M","0.23%"
"10/18/2018","168.78","168.33","170.56","168.18","2.61M","0.16%"
"10/17/2018","168.51","165.83","168.51","165.83","3.28M","1.67%"
"10/16/2018","165.74","161.44","166.07","161.44","2.78M","2.80%"
"10/15/2018","161.22","162.17","162.18","160.72","2.41M","-0.69%"
"10/12/2018","162.34","164.84","165.53","162.34","3.69M","-1.37%"
"10/11/2018","164.59","165.64","165.65","164.38","3.50M","-1.19%"
"10/10/2018","166.57","169.31","169.51","166.57","2.94M","-1.57%"
"10/09/2018","169.23","167.75","169.81","167.14","2.93M","1.06%"
"10/08/2018","167.45","167.11","168.20","166.82","2.66M","0.22%"
"10/05/2018","167.08","168.11","169.15","166.88","3.74M","-0.39%"
"10/04/2018","167.73","172.50","172.50","167.73","4.11M","-2.88%"
"10/03/2018","172.70","172.31","172.93","172.17","1.66M","0.24%"
"10/02/2018","172.28","174.26","174.26","172.21","2.49M","-1.24%"
"10/01/2018","174.45","174.44","174.88","173.90","2.41M","0.07%"
"09/28/2018","174.32","175.03","175.12","173.96","3.05M","-0.40%"
"09/27/2018","175.02","174.96","175.31","174.44","2.04M","0.01%"
"09/26/2018","175.00","174.21","175.20","174.21","2.14M","0.60%"
"09/25/2018","173.96","174.52","174.92","173.74","2.68M","-0.26%"
"09/24/2018","174.41","175.36","176.17","174.25","2.47M","-0.47%"
"09/21/2018","175.24","176.38","176.75","175.24","9.95M","-0.68%"
"09/20/2018","176.44","175.49","176.59","175.02","2.62M","0.39%"
"09/19/2018","175.76","177.68","177.77","175.18","3.19M","-1.06%"
"09/18/2018","177.64","177.26","178.09","177.19","2.22M","0.27%"
"09/17/2018","177.16","177.18","177.89","176.92","1.90M","0.07%"
"09/14/2018","177.04","177.67","177.85","176.68","1.92M","-0.17%"
"09/13/2018","177.34","178.04","178.57","177.34","2.72M","-0.36%"
"09/12/2018","177.98","176.76","178.20","176.59","2.35M","0.67%"
"09/11/2018","176.80","176.51","176.86","175.88","2.53M","0.11%"
"09/10/2018","176.61","176.45","177.11","175.93","2.55M","0.11%"
"09/07/2018","176.41","175.97","176.62","175.73","2.28M","0.23%"
"09/06/2018","176.01","177.27","178.11","176.00","3.38M","-0.80%"
"09/05/2018","177.43","177.30","177.61","176.31","3.04M","-0.01%"
"09/04/2018","177.45","178.08","178.34","176.80","2.58M","-0.21%"
"09/03/2018","177.83","180.20","180.68","177.83","2.66M","-1.36%"
"08/31/2018","180.28","180.97","181.15","179.38","3.01M","-0.25%"
"08/30/2018","180.74","182.96","182.96","179.52","2.87M","-1.19%"
"08/29/2018","182.91","181.16","182.92","181.16","3.17M","1.09%"
"08/28/2018","180.94","180.63","181.22","180.29","2.24M","0.27%"
"08/27/2018","180.45","179.63","180.79","179.63","644.48K","0.48%"
"08/24/2018","179.59","180.26","180.62","179.59","1.89M","-0.40%"
"08/23/2018","180.32","179.92","180.70","179.68","1.88M","0.27%"
