DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2020-Q2,109.48,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2020-Q3,104.21,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2020-Q4,109.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2021-Q1,102.84,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2021-Q2,104.23,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2021-Q3,106.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2021-Q4,103.44,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2022-Q1,103.95,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2022-Q2,106.35,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2022-Q3,112.51,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CY,2022-Q4,108.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2008-Q1,97.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2008-Q2,101.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2008-Q3,102.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2008-Q4,102.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2009-Q1,99.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2009-Q2,96.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2009-Q3,95.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2009-Q4,95.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2010-Q1,95.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2010-Q2,95.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2010-Q3,95.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2010-Q4,95.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2011-Q1,95.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2011-Q2,95.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2011-Q3,95.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2011-Q4,94.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2012-Q1,93.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2012-Q2,94.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2012-Q3,93.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2012-Q4,93.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2013-Q1,93.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2013-Q2,94.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2013-Q3,94.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2013-Q4,93.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2014-Q1,95.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2014-Q2,95.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2014-Q3,96.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2014-Q4,97.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2015-Q1,98.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2015-Q2,99.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2015-Q3,100.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2015-Q4,101.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2016-Q1,103.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2016-Q2,105.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2016-Q3,107.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2016-Q4,112.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2017-Q1,116.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2017-Q2,119.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2017-Q3,121.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2017-Q4,122.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2018-Q1,125.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2018-Q2,128.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2018-Q3,131.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2018-Q4,134.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2019-Q1,137.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2019-Q2,140.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2019-Q3,143.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2019-Q4,146.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2020-Q1,149.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2020-Q2,151.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2020-Q3,155.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2020-Q4,159.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2021-Q1,168.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2021-Q2,177.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2021-Q3,189.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2021-Q4,200.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2022-Q1,210.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2022-Q2,217.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2022-Q3,219.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,CZ,2022-Q4,214.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2005-Q1,84.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2005-Q2,82.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2005-Q3,84.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2005-Q4,82.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2006-Q1,83.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2006-Q2,83.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2006-Q3,82.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2006-Q4,83.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2007-Q1,80.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2007-Q2,81.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2007-Q3,81.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2007-Q4,81.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2008-Q1,82.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2008-Q2,83.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2008-Q3,81.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2008-Q4,81.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2009-Q1,81.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2009-Q2,83.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2009-Q3,82.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2009-Q4,84.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2010-Q1,83.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2010-Q2,84.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2010-Q3,84.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2010-Q4,83.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2011-Q1,86.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2011-Q2,87.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2011-Q3,86.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2011-Q4,87.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2012-Q1,87.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2012-Q2,89.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2012-Q3,90.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2012-Q4,91.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2013-Q1,91.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2013-Q2,93.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2013-Q3,92.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2013-Q4,93.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2014-Q1,93.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2014-Q2,95.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2014-Q3,96.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2014-Q4,96.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2015-Q1,97.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2015-Q2,99.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2015-Q3,100.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2015-Q4,101.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2016-Q1,103.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2016-Q2,106.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2016-Q3,108.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2016-Q4,110.40,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2017-Q1,110.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2017-Q2,113.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2017-Q3,115.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2017-Q4,117.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2018-Q1,118.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2018-Q2,120.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2018-Q3,123.10,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2018-Q4,124.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2019-Q1,124.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2019-Q2,127.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2019-Q3,129.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2019-Q4,132.70,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2020-Q1,133.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2020-Q2,136.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2020-Q3,140.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2020-Q4,144.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2021-Q1,146.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2021-Q2,151.80,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2021-Q3,158.20,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2021-Q4,162.50,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2022-Q1,163.20,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2022-Q2,166.60,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2022-Q3,165.00,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DE,2022-Q4,156.70,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2005-Q1,75.49,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2005-Q2,79.46,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2005-Q3,85.56,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2005-Q4,91.19,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2006-Q1,97.68,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2006-Q2,103.64,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2006-Q3,105.67,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2006-Q4,104.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2007-Q1,105.01,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2007-Q2,106.41,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2007-Q3,106.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2007-Q4,104.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2008-Q1,103.24,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2008-Q2,103.56,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2008-Q3,100.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2008-Q4,93.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2009-Q1,87.14,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2009-Q2,88.18,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2009-Q3,88.88,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2009-Q4,88.55,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2010-Q1,89.12,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2010-Q2,91.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2010-Q3,91.73,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2010-Q4,90.78,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2011-Q1,89.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2011-Q2,91.94,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2011-Q3,88.90,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2011-Q4,85.74,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2012-Q1,85.75,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2012-Q2,86.99,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2012-Q3,87.26,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2012-Q4,86.85,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2013-Q1,88.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2013-Q2,91.17,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2013-Q3,91.21,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2013-Q4,89.95,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2014-Q1,91.22,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2014-Q2,94.69,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2014-Q3,94.21,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2014-Q4,93.83,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2015-Q1,97.34,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2015-Q2,100.59,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2015-Q3,101.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2015-Q4,101.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2016-Q1,102.99,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2016-Q2,105.58,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2016-Q3,107.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2016-Q4,105.29,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2017-Q1,107.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2017-Q2,110.52,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2017-Q3,111.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2017-Q4,109.89,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2018-Q1,114.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2018-Q2,115.62,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2018-Q3,116.07,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2018-Q4,113.54,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2019-Q1,116.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2019-Q2,118.69,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2019-Q3,118.89,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2019-Q4,116.41,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2020-Q1,118.36,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2020-Q2,120.35,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2020-Q3,126.24,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2020-Q4,128.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2021-Q1,135.02,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2021-Q2,138.87,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2021-Q3,140.44,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2021-Q4,137.57,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2022-Q1,140.64,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2022-Q2,142.51,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2022-Q3,137.48,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,DK,2022-Q4,128.58,p
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2005-Q1,50.59,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2005-Q2,57.07,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2005-Q3,60.25,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2005-Q4,68.14,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2006-Q1,77.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2006-Q2,84.82,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2006-Q3,90.76,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2006-Q4,100.27,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2007-Q1,103.53,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2007-Q2,110.16,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2007-Q3,107.00,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2007-Q4,105.46,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2008-Q1,102.22,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2008-Q2,99.17,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2008-Q3,99.04,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2008-Q4,84.74,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2009-Q1,66.51,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2009-Q2,61.83,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2009-Q3,57.25,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2009-Q4,56.27,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2010-Q1,62.84,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2010-Q2,63.42,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2010-Q3,65.82,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2010-Q4,63.51,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2011-Q1,67.03,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2011-Q2,68.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2011-Q3,70.29,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2011-Q4,70.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2012-Q1,71.91,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2012-Q2,74.27,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2012-Q3,76.17,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2012-Q4,75.13,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2013-Q1,77.45,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2013-Q2,80.30,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2013-Q3,84.60,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2013-Q4,86.82,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2014-Q1,91.01,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2014-Q2,91.98,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2014-Q3,95.77,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2014-Q4,95.57,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2015-Q1,98.31,
ESTAT:TIPSHO40(1.0),05/04/23 11:00:00,Q,INX_Q,EE,2015-Q2,101.60,
